PartitionKey,RowKey,,Tweets,Length,Date,Source,Favourites,RTs,Language
site,site,2372," today we decided to strike in suppoof krasnoyarsk, where they announced another black sky mode. people are dying from…",139,21/2/2020 18:59,Twitter for iPhone,0,283,en
site,site,2373, in gilgit city today! energetic youth came out for everyone's future! demanding climate action.  …,140,21/2/2020 18:58,Twitter for iPhone,0,219,en
site,site,2374, 1 year today since fridays for future limerick began and look where we're at. ,122,21/2/2020 18:53,Twitter for iPhone,0,175,en
site,site,2375, here’s a screenshot of the most astonishing &amp; distressing page from the private jp morgan repothat i have been able…,144,21/2/2020 18:46,Twitter Web App,0,3100,en
site,site,2376, drop off strike with zane and friends in los angeles! palmcrest elementary is a climate-activated school. this is the ene…,140,21/2/2020 18:30,Twitter Web App,0,138,en
site,site,2377," #climatestrike week 10 in nairobi, kenya🇰🇪, uhuru park green space. we are in a climate emergency! there is no planet b…",140,21/2/2020 18:26,Twitter Web App,0,281,en
site,site,2378, week 7 of #fridaysforfuture! today i met with the lovely  and i did my first proper strike! we need system ch…,140,21/2/2020 18:25,Twitter Web App,0,199,en
site,site,2379, twas' a bit of an early climate strike at the oxfordshire county council todayclimate strike number 20.#youthstrike4…,140,21/2/2020 18:24,Twitter Web App,0,174,en
site,site,2380," in solidarity with climate strikers around the world, taking to the streets for #fridaysforfuture!week 54 in iowa city…",139,21/2/2020 18:24,Twitter Web App,0,154,en
site,site,2381, who are we?fridays for future! 💚 ,75,21/2/2020 17:13,Twitter for iPhone,0,848,en
site,site,2382," week 59, cork, ireland. still going strong 🌏  ",118,21/2/2020 17:09,Twitter for iPhone,0,363,en
site,site,2383,hamburg right now!! the organizers say 60 000!#fridaysforfuture #climatestrike #schoolstrike4climate #moin2102 ,135,21/2/2020 15:56,Twitter for iPhone,38731,6054,en
site,site,2384, hamburg ❤️ #moin2102 #hamburgwaehltklima #hamburg #fff #fridaysforfuture ,111,21/2/2020 15:20,Twitter for iPhone,0,367,en
site,site,2385,school strike week 79. hamburg. #fridaysforfuture #schoolstrike4climate #climatestrike ,110,21/2/2020 14:20,Twitter for iPhone,10677,1386,en
site,site,2386, #climatestrikers #fffdelhi declare ‘revolution against pollution” with a flash mob dance; strong message &amp; even a strong…,144,21/2/2020 14:06,Twitter for iPhone,0,365,en
site,site,2387, danish activists marching to the ministry of foreign affairs to demand #climateaction now. denmark needs to get a grip…,139,21/2/2020 14:05,Twitter for iPhone,0,402,en
site,site,2388, moin! in #hamburg geht’s ab! climate justice now! #fridaysforfuture ist wieder am start. #klimawahl ,136,21/2/2020 13:43,Twitter for iPhone,0,304,en
site,site,2389, week 54 #schoolstrike4climate. #fridaysforfuture #climatestrike ,106,21/2/2020 13:42,Twitter for iPhone,0,466,en
site,site,2390," this morning at parktown high school for girls, young people marched around the school protesting for #climatejustice ❤️…",140,21/2/2020 11:57,Twitter for iPhone,0,488,en
site,site,2391, . joined the #schoolstrike4climate this morning protesting for #climatejustice ❤️🌍these are the young peop…,140,21/2/2020 10:29,Twitter Web App,0,205,en
site,site,2392," #schoolstrike4climate #fridaysforfuture in kampala, joined by  students. we will not stop until action is tak…",140,21/2/2020 10:19,Twitter Web App,0,236,en
site,site,2393, #fridaysforfuture outside nz parliament #climatestrike today and every friday! we strike for climate justice - we strike for a…,140,21/2/2020 10:15,Twitter Web App,0,246,en
site,site,2394, the youth of kenema have joined us to fight for the climate. they are adding adding their voices in demand for urgent…,139,21/2/2020 9:45,Twitter for iPhone,0,536,en
site,site,2395, 0854striking for the climate again!waiting for more people to join us during the course of this sunny day. #fridaysfor…,140,21/2/2020 8:00,Twitter for iPhone,0,301,en
site,site,2396," climate strike sydney, australiaweek 24.every fraction of a degree of warming has enormous impacts on our living conditio…",140,21/2/2020 6:52,Twitter for iPhone,0,416,en
site,site,2397,anything except drastic emission cuts at the source starting today is surrender. but we will not give up without a… ,139,20/2/2020 20:18,Twitter for iPhone,12683,2722,en
site,site,2398,great to be on the road again! heading for hamburg and beyond... ,88,20/2/2020 16:58,Twitter for iPhone,60102,2716,en
site,site,2399,think of your own children when you read this.will you be the first generation ever not willing to sacrifice your… ,139,19/2/2020 10:33,Twitter Web App,40179,9845,en
site,site,2400,every child facing 'existential threats'.repofrom  &amp; every country in the world is failing t… ,144,19/2/2020 10:20,Twitter Web App,13100,4490,en
site,site,2401,"graph by . and please note this is for a 67% chance of staying below 1,5°c of average temp rise, and do… ",140,18/2/2020 15:56,Twitter for iPhone,4386,808,en
site,site,2402,"unless your climate policy, commitment, philanthropy or plan includes drastic emission cuts at the source starting… ",139,18/2/2020 15:55,Twitter for iPhone,19070,5493,en
site,site,2403,suppothe wet’suwet’en nation and the pipeline protests happening now in canada! #wetsuwenstrong  ,123,18/2/2020 10:13,Twitter Web App,9387,2748,en
site,site,2404, canada is not being held hostage. it's being held accountable. #wetsuweten,90,18/2/2020 10:02,Twitter Web App,0,2559,en
site,site,2405, many countries in the horn of africa are experiencing the worst #desertlocust outbreak in decades.  keith cressman explains…,139,17/2/2020 10:31,Twitter Web App,0,980,en
site,site,2406, minors can’t strike in russia.why? i don’t know. maybe our government think that teens aren't mature and wise enough to exp…,140,17/2/2020 10:11,Twitter Web App,0,1209,en
site,site,2407, 24 hours on the river usk in south wales watch it live here   #floodalerts #stormdennis  #rain #…,140,17/2/2020 10:09,Twitter Web App,0,1250,en
site,site,2408, they couldn't open the doors to get him outstorm dennis has caused total devastation latest ,140,17/2/2020 10:08,Twitter Web App,0,1485,en
site,site,2409,on friday i’ll join the climate strike in hamburg! 14.00h at heiligengeistfeld. see you there!#climatestrike… ,134,16/2/2020 12:22,Twitter for iPhone,22475,2838,en
site,site,2410," it's been a while since we last had up to 1,000 likes for our strikes...today, could you help us tell nigerian leaders…",140,15/2/2020 10:35,Twitter for iPhone,0,480,en
site,site,2411, my 49th week. the local government illegally refused us the right for a mass strike. but a lot of people joined our queue…,140,15/2/2020 9:43,Twitter for iPhone,0,480,en
site,site,2412," #schoolstrike4climate with children in the slums of kamwokya - kampala, uganda.   …",140,15/2/2020 9:42,Twitter for iPhone,0,262,en
site,site,2413, happy valentine’s day #fridaysforfuture #climatestrike at seattle city hall. we delivered valentine’s letters to the may…,140,15/2/2020 9:42,Twitter for iPhone,0,258,en
site,site,2414,  #canada #fridaysforfuture you can help stop the approval of the largest tarsands mine in the world from the co…,140,14/2/2020 18:57,Twitter for iPhone,0,288,en
site,site,2415," young people get all the attention, but i see these guys at the dublin strike every single week. these oldies are golden…",140,14/2/2020 18:54,Twitter for iPhone,0,796,en
site,site,2416, great #youthstrike4climate #bristol  today. loving the energy and passion of all these young people. thank u 🙏💚 #valentin…,140,14/2/2020 18:51,Twitter for iPhone,0,146,en
site,site,2417, what an inspiring young man! i was humbled to hear him speak at the   assembly in #leeds toda…,140,14/2/2020 18:25,Twitter for iPhone,0,229,en
site,site,2418, this valentine's day we choose to stand outside railway station in mumbai india and talk to people. #fridaysforfuture…,137,14/2/2020 18:08,Twitter for iPhone,0,373,en
site,site,2419, i took these photos at the liverpool youth climate strike march valentine's day february 14 2020  #…,140,14/2/2020 18:01,Twitter for iPhone,0,244,en
site,site,2420, i'll not stop striking until action is taken. #fridaysforfuture #schoolstrike4climate ,125,14/2/2020 18:00,Twitter for iPhone,0,296,en
site,site,2421, . have shut down westminster bridge #climateemergency #climatestrike ,118,14/2/2020 17:59,Twitter for iPhone,0,515,en
site,site,2422, school strike for climate kampala week 59what is more romantic than loving the planet and trying to save it? nothing…,140,14/2/2020 17:58,Twitter for iPhone,0,422,en
site,site,2423, the australien government has made an ad about this summer’s fires and it’s surprisingly honest and informative 🇦🇺🔥👉 d…,140,14/2/2020 17:54,Twitter for iPhone,0,5963,en
site,site,2424, youth climate strike manchester 💚✊🏼 this is manchester - a little rain doesn't stop us! #youthstrike4cl…,140,14/2/2020 17:52,Twitter for iPhone,0,200,en
site,site,2425, what do we want?#climateaction when do we want it?#now     …,140,14/2/2020 15:06,Twitter for iPhone,0,522,en
site,site,2426, oxford climate strike #fridaysforfuture #climatestrike ,96,14/2/2020 14:59,Twitter for iPhone,0,222,en
site,site,2427, who's future?our future!who's planet?our planet!#climatestrike    ,140,14/2/2020 14:57,Twitter for iPhone,0,381,en
site,site,2428, manchester #climatestrike is a  multigenerational beauty  ,114,14/2/2020 14:57,Twitter for iPhone,0,246,en
site,site,2429," #climatestrike week 9! nairobi, kenya🇰🇪spreading love❤to planet earth🌎is one love we can all share this #valentinesdayw…",140,14/2/2020 14:56,Twitter for iPhone,0,557,en
site,site,2430, week 21 #climatestrike #fridaysforfuture   day 62 #savecongorainforest #twotreesaweek …,140,14/2/2020 14:56,Twitter for iPhone,0,320,en
site,site,2431," week 55. not the most brilliant photos but we were out there, in the rain, showing our love for life on earth. that mus…",140,14/2/2020 14:56,Twitter for iPhone,0,534,en
site,site,2432,school strike week 78. #fridaysforfuture #schoolstrike4climate #climatestrike ,101,14/2/2020 13:48,Twitter for iPhone,12223,1835,en
site,site,2433, still in parliament square! what do we want? climate justice #climatestrike #climatejustice ,136,14/2/2020 12:00,Twitter for iPhone,0,437,en
site,site,2434, ready to be loud about the climate with my cli*mates* ,98,14/2/2020 12:00,Twitter for iPhone,0,266,en
site,site,2435, a great turn out and inspring speeches in #durham city. we're running out of time. the time to act is now!#climatestrike…,140,14/2/2020 11:58,Twitter for iPhone,0,219,en
site,site,2436, trade union climate bloc marching to join school student strikers in parliament square ✊️🌎💚 #climatestrike ,140,14/2/2020 11:56,Twitter for iPhone,0,384,en
site,site,2437, climate change campaigners on gloucester road in bishopston #fridaysforfuture #climatestrike ,134,14/2/2020 11:53,Twitter for iPhone,0,145,en
site,site,2438, we’re off 🌎   #youthstrike #climatestrike ,113,14/2/2020 11:50,Twitter for iPhone,0,184,en
site,site,2439, #climatestrike #bristol. good crowd ,75,14/2/2020 11:47,Twitter for iPhone,0,151,en
site,site,2440, the #climatestrike for  is on the move here in #cardiffkeep up to date all day at ,139,14/2/2020 11:47,Twitter for iPhone,0,225,en
site,site,2441, students from high storrs school #sheffield lead the front line of the #climatestrike demo taking place in the city centre…,139,14/2/2020 11:46,Twitter for iPhone,0,188,en
site,site,2442, 1/3. #cardiff    demand love for this🌍🐝🌳now! #climatestrike #youthstrike4climate it’s a…,140,14/2/2020 11:46,Twitter for iPhone,0,226,en
site,site,2443, climate protesters in glasgow fighting against the weather today. #climatestrike ,119,14/2/2020 11:44,Twitter for iPhone,0,243,en
site,site,2444, #fridaysforfuture #grazsind wir euch egal? ,81,14/2/2020 11:41,Twitter for iPhone,0,217,en
